,ID,Lat,Long,ListPrice,SaleYear,Bathroom,Bedroom,BuiltYear,BuildDecade,MajorRenov,FinishSqFt,LotSqFt,MSA,City,HighSchool,SalePrice
8220,39840469,40.663241,-74.627685,789900,2013,4,4,1997,1990,NONE,2700,8712,New York City,Bernards Township,NONE,766152.411487
8221,39841328,40.656647,-74.569979,233500,2013,2,2,1987,1980,NONE,1121,5640.5,New York City,Bernards Township,NONE,227817.897508
8222,39843059,40.658722,-74.544766,249900,2014,1,2,1994,1990,NONE,1000,6799,New York City,Bernards Township,NONE,243686.329769
8223,39843584,40.661251,-74.546094,295000,2014,2,2,1987,1980,NONE,1469,6304.5,New York City,Bernards Township,NONE,291010.198096
8224,39907367,40.614201,-74.435852,299900,2013,1.5,4,1966,1960,NONE,1448,6599,New York City,North Plainfield,NONE,293250.032965
8225,39907849,40.611317,-74.444227,239999,2009,2,3,1950,1950,1950,1500,7405,New York City,North Plainfield,NONE,229866.923233
8226,39908909,40.614643,-74.45143,229900,2015,1,3,NA,UNKNOWN,NONE,1162,10018,New York City,North Plainfield,NONE,220016.99123
8227,52684548,40.055785,-74.23628,179900,2014,2,2,1998,1990,NONE,1449,7112,New York City,Lakewood Township,NONE,174663.766114
8228,52685267,40.036461,-74.17841,295000,2014,2,3,1998,1990,NONE,1860,7622.5,New York City,Lakewood Township,NONE,281909.628038
8229,39915826,40.619449,-74.559349,890000,2014,3.5,4,1997,1990,2013,3238,16978.7352,New York City,Warren,Watchung Hills Reg High School,852090.561067
8230,39921373,40.660094,-74.434013,499000,2013,3,4,1961,1960,NONE,3495,16978.7352,New York City,Watchung,Watchung Hills Reg High School,488004.588294
8231,52689461,39.668445,-74.164482,820000,2014,3,3,2000,2000,NONE,2016,8472,New York City,Surf City,Southern Reg High School,779796.388518
8232,40039477,40.612989,-74.288432,349900,2013,2.5,4,1978,1970,NONE,1814,75,New York City,Rahway,NONE,342815.816174
8233,39856152,40.593598,-74.665315,399900,2014,2.5,3,1998,1990,NONE,1900,7513,New York City,Bridgewater,Brdgwtr  Raritn High School,390139.510181
8234,39924505,40.952786,-74.749743,170000,2014,1,2,1935,1930,NONE,1305,16978.7352,New York City,Byram Township,NONE,170836.242697
8235,52898191,41.029086,-74.213477,725000,2014,2.5,4,1970,1970,NONE,2209.5,9170,New York City,Franklin Lakes,NONE,681275.036182
8236,40048844,40.670214,-74.266452,124900,2013,1,1,1960,1960,NONE,800,5793,New York City,Roselle Park,NONE,123114.017293
8237,40051127,40.667051,-74.250969,239900,2013,2.5,3,1925,1920,NONE,1367,7339.5,New York City,Roselle Park,NONE,231453.008438
8238,40052673,40.654688,-74.392837,429900,2013,2,4,1926,1920,NONE,2013.5,7405,New York City,Scotch Plains,NONE,413329.278075
8239,40053721,40.660079,-74.383786,435000,2013,2,4,1954,1950,NONE,1708,4791,New York City,Scotch Plains,NONE,432253.449535
8240,40054954,40.648743,-74.368352,449900,2014,2,3,1955,1950,NONE,1700,6098,New York City,Scotch Plains,NONE,435665.055344
8241,39863547,40.624397,-74.623507,679000,2014,2.5,4,1971,1970,2007,2364,16978.7352,New York City,Bridgewater,Brdgwtr  Raritn High School,653274.714976
8242,39863570,40.625292,-74.629557,620000,2013,2.5,4,1987,1980,2013,2771,16978.7352,New York City,Bridgewater,Brdgwtr  Raritn High School,601014.85858
8243,40020390,40.627209,-74.240347,149900,2014,1,3,1960,1960,NONE,1070.5,3920,New York City,Linden,NONE,149698.036655
8244,40022462,40.689871,-74.349891,565000,2014,3.5,3,1950,1950,NONE,2404.5,16978.7352,New York City,Mountainside,NONE,558691.907896
8245,40024477,40.711701,-74.390516,559900,2013,2,4,1932,1930,NONE,1898.5,6207,New York City,New Providence,NONE,548709.813598
8246,39934730,41.095054,-74.723946,259000,2014,2,3,1960,1960,NONE,1538,16978.7352,New York City,Hampton Township,Kittatinny Reg High School,247674.939893
8247,39934997,41.15547,-74.545316,348000,2013,2.5,3,1998,1990,NONE,2337,7840,New York City,Hardyston,NONE,338726.811163
8248,52899332,41.004807,-74.067169,679500,2014,3.5,4,1954,1950,NONE,2522,16978.7352,New York City,Hillsdale,NONE,657660.58834
8249,52908991,40.975817,-74.110801,839000,2013,2.5,4,1913,1910,NONE,2199,6630,New York City,Ridgewood,NONE,816311.119911
8250,40026211,40.698829,-74.382986,629000,2013,2,3,NA,UNKNOWN,NONE,1477.5,10890,New York City,Summit,NONE,602852.573203
8251,40026970,40.687209,-74.414021,999000,2014,2.5,4,1967,1960,NONE,2254,9866,New York City,New Providence,NONE,957224.869925
8252,40034531,40.611267,-74.407204,250000,2013,3,5,1913,1910,NONE,2508.5,11325,New York City,Plainfield,NONE,246901.882612
8253,39939318,40.934801,-74.664312,317000,2013,3,4,2001,2000,NONE,2609,16117,New York City,Hopatcong,Hopatcong High School,304572.323056
8254,52912819,41.012359,-74.118651,290000,2013,1,3,1955,1950,NONE,1140,6098,New York City,Waldwick,NONE,281160.358872
8255,52914314,40.982046,-74.060732,414900,2014,1,4,1950,1950,NONE,1410,7949.5,New York City,Washington Township,NONE,393594.721332
8256,52961999,40.738258,-74.039434,650000,2014,2,3,1999,1990,2008,1336,1336,New York City,Hoboken,NONE,640901.660838
8257,52962213,40.742618,-74.036002,449500,2014,1,1,NA,UNKNOWN,NONE,820,3609,New York City,Hoboken,NONE,444403.992638
8258,40069553,40.685331,-74.243545,249000,2014,1,2,1929,1920,NONE,1000,5520,New York City,Union,NONE,240625.284405
8259,40070543,40.676378,-74.268774,295000,2013,2,6,NA,UNKNOWN,NONE,2212,9245.5,New York City,Union,NONE,275299.19222
8260,40076901,40.687076,-74.290588,219999,2013,2.5,3,1986,1980,NONE,1572.5,3484,New York City,Union,NONE,211784.580661
8261,39875986,40.500688,-74.487646,349900,2014,3,3,1966,1960,NONE,1922,8276,New York City,Somerset,NONE,336878.458646
8262,39943089,41.07791,-74.700681,386900,2014,2.5,4,1994,1990,NONE,2498,16978.7352,New York City,Lafayette,High Point Regional High School,374289.690216
8263,39950067,41.01886,-74.625652,3.00E+05,2014,1.5,3,1977,1970,NONE,1718,7494,New York City,Sparta,NONE,290255.491182
8264,39950246,40.999303,-74.621262,799900,2010,4,5,1999,1990,NONE,3799.53315,16978.7352,New York City,Sparta,NONE,794307.636048
8265,39950453,41.008742,-74.651359,298000,2013,2,4,1977,1970,NONE,1748,10009,New York City,Sparta,NONE,283217.577729
8266,39951205,41.100744,-74.633186,280000,2013,2,3,1973,1970,NONE,1720,7147.5,New York City,Sparta,NONE,269044.6119
8267,39953331,41.009683,-74.666111,298900,2010,2,2,1949,1940,NONE,1163.5,5549,New York City,Sparta,NONE,285236.614068
8268,40057995,40.617085,-74.383211,675000,2013,2.5,4,1996,1990,NONE,3000,10018,New York City,Scotch Plains,NONE,660969.327017
8269,40091851,40.644478,-74.32983,545000,2014,3,3,1945,1940,NONE,1717.5,4792,New York City,Westfield,NONE,529050.041475
8270,39877863,40.505312,-74.505721,234900,2013,2.5,2,1985,1980,NONE,1600,1742,New York City,Somerset,NONE,226510.224469
8271,39879060,40.493774,-74.508656,350000,2014,2.5,3,1966,1960,NONE,1866,8746.5,New York City,Somerset,NONE,340253.587512
8272,39879132,40.505808,-74.511849,227500,2014,2.5,2,1985,1980,NONE,1162.5,1306,New York City,Franklin Township,NONE,220234.286578
8273,39879401,40.505415,-74.517477,288000,2013,3,3,1986,1980,NONE,1713,2003,New York City,Franklin Township,NONE,277760.829338
8274,39880304,40.511986,-74.517882,249900,2014,2.5,2,1987,1980,NONE,1197,2178,New York City,Franklin Township,NONE,243258.212918
8275,39881342,40.519611,-74.509804,181900,2013,2,2,1989,1980,NONE,1174.5,5344,New York City,Franklin Township,NONE,176611.789233
8276,39954774,40.912257,-74.690541,204999,2014,2,3,1910,1910,NONE,1800,15002,New York City,Stanhope,NONE,196870.22795
8277,39955297,40.906377,-74.710663,149900,2013,3,3,NA,UNKNOWN,NONE,2204.5,16978.7352,New York City,Stanhope,NONE,166440.736349
8278,39957862,41.209576,-74.602971,212000,2014,1,3,1950,1950,NONE,1232,15681,New York City,Sussex,High Point Regional High School,209091.580586
8279,40066437,40.710524,-74.360752,925000,2013,3,5,1925,1920,NONE,2732,7405,New York City,Summit,NONE,904816.801932
8280,40069225,40.676207,-74.239481,349900,2014,2,3,1960,1960,2005,1304,5248,New York City,Union,NONE,337968.08651
8281,39895785,40.548787,-74.591994,199900,2013,1,2,NA,UNKNOWN,2013,804,4791,New York City,Manville,Manville High School,187088.963996
8282,39896615,40.542549,-74.590472,239900,2014,1,3,1960,1960,2004,1201,10018,New York City,Manville,Manville High School,228803.950015
8283,40077840,40.699737,-74.296074,289900,2014,1.5,3,NA,UNKNOWN,NONE,1120,9355.5,New York City,Union,NONE,285191.58109
8284,39903527,40.390917,-74.662255,557000,2014,2.5,3,1996,1990,NONE,1869,6098,New York City,Montgomery Township,Montgomery High School,532103.308204
8285,39903532,40.391363,-74.661957,575000,2014,3,4,1996,1990,NONE,2111,6534,New York City,Montgomery Township,Montgomery High School,554663.385077
8286,39975175,40.613411,-74.339141,649899,2013,2.5,4,1963,1960,NONE,2123.5,7424.5,New York City,Clark,NONE,634356.459163
8287,39977121,40.624531,-74.309735,310000,2013,1,3,1952,1950,NONE,1000,4791,New York City,Clark,NONE,303428.116077
8288,39981438,40.670436,-74.306132,734304,2014,3,5,1942,1940,2001,2630.5,9583,New York City,Cranford,NONE,713421.672212
8289,40080403,40.708204,-74.294637,329900,2014,1.5,3,NA,UNKNOWN,2011,1309,4948,New York City,Union,NONE,324305.403629
8290,40085890,40.649536,-74.357662,629000,2013,2,4,1910,1910,NONE,1924,8712,New York City,Westfield,NONE,607262.619681
8291,40091371,40.639597,-74.339077,599000,2013,2,3,NA,UNKNOWN,NONE,1650.5,5771.5,New York City,Westfield,NONE,583154.582167
8292,39915370,40.548151,-74.522151,164900,2013,2,2,1945,1940,NONE,1094,6969,New York City,South Bound Brook,NONE,164159.147225
8293,39916642,40.633287,-74.537554,699900,2014,2.5,5,1965,1960,NONE,3471,16978.7352,New York City,Warren,Watchung Hills Reg High School,687032.235299
8294,39983667,40.652039,-74.313313,489900,2014,3,4,2008,2000,NONE,2600,7500,New York City,Cranford,NONE,476007.818448
8295,39917857,40.619796,-74.516296,1149581.946,2013,4.5,5,1999,1990,NONE,3799.53315,16978.7352,New York City,Warren,Watchung Hills Reg High School,1106165.82369
8296,39922427,41.028705,-74.707466,190000,2014,1,3,1962,1960,NONE,1308,16978.7352,New York City,Andover Township,NONE,186021.264866
8297,39923750,40.917555,-74.725609,225000,2013,2,3,1965,1960,NONE,1278,7405,New York City,Byram Township,NONE,217796.985459
8298,39988455,40.658763,-74.192229,259900,2014,2,6,1924,1920,NONE,2416,3049,New York City,Elizabeth,Elizabeth High School,254027.326083
8299,39993593,40.66524,-74.211526,75000,2013,3,6,2015,2010,NONE,2558,1306,New York City,Elizabeth,Elizabeth High School,118517.122857
8300,40003232,40.646922,-74.325452,299000,2013,1,2,NA,UNKNOWN,NONE,898.5,4791,New York City,Garwood,NONE,283286.418238
8301,39927790,41.165758,-74.76944,195000,2014,1,3,NA,UNKNOWN,NONE,1091,11325,New York City,Branchville,High Point Regional High School,184839.824992
8302,39930813,41.014089,-74.846276,285000,2014,2,3,2002,2000,NONE,1409.5,7601,New York City,Fredon,Kittatinny Reg High School,277536.074091
8303,40007009,40.695095,-74.226829,189000,2013,2,4,1955,1950,NONE,1736,3571,New York City,Hillside,NONE,187657.459918
8304,40009142,40.682468,-74.294087,485000,2014,3,3,1965,1960,NONE,1890,7405,New York City,Kenilworth,David Brearley High School,467970.220297
8305,40016827,40.639388,-74.278441,212000,2014,2,0,NA,UNKNOWN,NONE,850,6842.5,New York City,Linden,NONE,209611.57259
8306,39935390,41.103035,-74.531994,349999,2013,2.5,4,1994,1990,NONE,2500,16978.7352,New York City,Hardyston,NONE,341243.166673
8307,39936984,41.091492,-74.537341,199000,2014,1,2,1950,1950,NONE,837.5,6642.5,New York City,Hardyston,NONE,189420.062222
8308,39937657,40.918516,-74.665259,185000,2014,1,3,1945,1940,NONE,1153.5,6032.5,New York City,Hopatcong,Hopatcong High School,182021.544484
8309,39940831,40.953205,-74.641129,515000,2013,2.5,4,1945,1940,NONE,1782,6969.5,New York City,Hopatcong,Hopatcong High School,494719.781189
8310,40017836,40.630548,-74.268296,249900,2013,1,3,1944,1940,2011,1102,3920,New York City,Linden,NONE,242447.956966
8311,40018720,40.628954,-74.277378,264900,2013,2,2,1954,1950,NONE,1351,6098,New York City,Linden,NONE,252887.847636
8312,40018803,40.627971,-74.274348,284900,2013,2,3,1953,1950,NONE,1275,4791,New York City,Linden,NONE,281121.643203
8313,40022565,40.68807,-74.345837,775000,2013,3,4,1960,1960,NONE,2158,16978.7352,New York City,Mountainside,NONE,767661.53091
8314,40037110,40.602159,-74.296509,249000,2013,1,3,1955,1950,NONE,989.5,5662,New York City,Rahway,NONE,239811.91538
8315,40040067,40.617047,-74.280548,125000,2014,1,2,1935,1930,NONE,863,3049,New York City,Rahway,NONE,121365.297705
8316,40046262,40.652475,-74.265393,195000,2014,2,3,1960,1960,NONE,1765,12632,New York City,Roselle,NONE,187714.265738
8317,40046273,40.651387,-74.267619,159900,2013,3,4,NA,UNKNOWN,2012,2387,6600,New York City,Roselle,NONE,171206.44367
8318,39941478,40.935905,-74.677306,152000,2014,1,2,1949,1940,NONE,865,6098,New York City,Hopatcong,Hopatcong High School,152661.52568
8319,39941826,40.934124,-74.668813,150000,2013,1,2,NA,UNKNOWN,NONE,952,7681,New York City,Hopatcong,Hopatcong High School,146468.440564
8320,39945814,41.055985,-74.755838,274900,2015,2,6,1820,1820,NONE,2052.5,5227,New York City,Newton,Newton High School,262270.389683
8321,39946778,41.041897,-74.750476,197500,2013,2,3,1973,1970,NONE,1278,9583,New York City,Newton,Newton High School,194984.421886
8322,40064504,40.718627,-74.387398,725000,2013,3,4,1959,1950,2001,2692,12196,New York City,Summit,NONE,718413.781548
8323,40065592,40.716749,-74.353957,840000,2014,3,5,1900,1900,NONE,2500,6969,New York City,Summit,NONE,822802.132955
8324,40068960,40.681213,-74.228482,399900,2013,2.5,3,1994,1990,NONE,2200,6098,New York City,Union,NONE,390389.647986
8325,40073289,40.701719,-74.251085,438000,2015,2.5,3,1992,1990,NONE,1781,6751.5,New York City,Union,NONE,428651.58827
8326,40073398,40.711203,-74.24724,149000,2014,2.5,0,1987,1980,NONE,1400,5455,New York City,Union,NONE,164035.171614
8327,40073793,40.703871,-74.258703,259000,2014,1.5,3,1964,1960,NONE,1277,8507,New York City,Union,NONE,248799.16759
8328,39950112,41.016419,-74.624545,267900,2014,1.5,3,1968,1960,NONE,1612.5,16978.7352,New York City,Sparta,NONE,253460.592485
8329,39953102,41.0107,-74.681854,339990,2014,2,3,1976,1970,NONE,2340,13939,New York City,Sparta,Kittatinny Reg High School,327574.048625
8330,53392481,41.170092,-74.003719,499000,2013,3,4,1962,1960,2010,2194,16978.7352,New York City,New City,NONE,483754.235924
8331,39956265,41.110975,-74.875285,229000,2014,2,3,1978,1970,2010,1778.5,14810,New York City,Stillwater,Kittatinny Reg High School,219903.092148
8332,39956750,41.038812,-74.898668,135000,2014,1,3,1950,1950,2011,1050,12001,New York City,Stillwater,Kittatinny Reg High School,140213.864444
8333,39963993,41.177347,-74.523511,195000,2014,2,3,1995,1990,NONE,1380,6321.5,New York City,Vernon Township,NONE,183621.483923
8334,53394695,41.159868,-73.985389,261900,2014,2.5,2,1972,1970,2013,1316,7452.5,New York City,New City,NONE,249746.344744
8335,39965463,41.16467,-74.459346,139900,2013,2,3,1950,1950,NONE,1365,6424,New York City,Highland Lake,NONE,139701.057166
8336,53402437,41.128669,-73.99028,395000,2014,2,3,1935,1930,NONE,1211,16978.7352,New York City,New City,NONE,381446.523671
8337,52676434,39.965435,-74.26089,116900,2014,1,2,NA,UNKNOWN,NONE,1124,7814,New York City,Holiday City-Berkeley,Central Regional High School,121593.489894
8338,52677084,39.943215,-74.243047,189750,2013,2,2,1992,1990,NONE,1545,6555.5,New York City,Holiday Heights,Central Regional High School,183246.234551
8339,52679199,40.082457,-74.126856,129900,2012,1,2,1973,1970,2014,960,6534,New York City,Brick,NONE,132025.4329
8340,52682480,40.145751,-74.38747,499900,2013,3,4,1999,1990,NONE,3127,16978.7352,New York City,Jackson,NONE,496271.42001
8341,52683521,40.092688,-74.254273,349000,2015,2.5,5,2001,2000,NONE,2504,2905,New York City,Lakewood Township,NONE,338735.276337
8342,52684723,40.057772,-74.242802,272000,2014,2,2,1998,1990,NONE,2021,5096,New York City,Lakewood Township,NONE,260734.148633
8343,53425672,41.089021,-74.050624,449900,2013,3,4,1974,1970,NONE,2534,8123.5,New York City,Chestnut Ridge,Spring Valley High School,430429.124643
8344,53431222,41.14408,-74.072813,475000,2012,2.5,4,1966,1960,NONE,2100,16978.7352,New York City,Viola,Ramapo High School,463074.739214
8345,52687895,40.080294,-74.074154,269000,2013,1,2,1974,1970,NONE,1080,6751.5,New York City,Point Pleasant,NONE,254264.096559
8346,52689555,39.580755,-74.332651,154900,2014,1,2,1960,1960,NONE,744,5227,New York City,Tuckerton,Pinelands Reg High School,148184.410563
8347,39974455,40.691073,-74.389128,699000,2014,2.5,5,1958,1950,NONE,2625,13068,New York City,New Providence,NONE,672678.694523
8348,39974976,40.687011,-74.389981,699000,2014,3,4,1962,1960,2005,2734,14985,New York City,New Providence,NONE,671367.636682
8349,52892139,40.823594,-74.131609,339900,2014,3,2,2001,2000,NONE,1450,7557.5,New York City,Clifton,NONE,331776.457443
8350,52897165,40.947653,-74.122705,589900,2013,2.5,4,1956,1950,NONE,1696,13068,New York City,Fair Lawn,Fair Lawn High School,573652.565489
8351,52906308,41.05919,-74.127289,449999,2014,1.5,3,1950,1950,2013,1764,10454,New York City,Ramsey,NONE,430795.171327
8352,52910279,40.822105,-74.113435,479999,2013,1.5,5,1925,1920,NONE,1509.5,6534,New York City,Rutherford,NONE,468876.534971
8353,39989381,40.645932,-74.211819,279900,2014,4,5,NA,UNKNOWN,NONE,2824,3484,New York City,Elizabeth,Elizabeth High School,275311.272457
8354,39991609,40.657992,-74.218065,235000,2009,2,6,NA,UNKNOWN,NONE,2426,8829,New York City,Elizabeth,Elizabeth High School,218560.515189
8355,52962469,40.737522,-74.032658,599000,2013,2,2,1999,1990,NONE,1069,1069,New York City,Hoboken,NONE,594416.920502
8356,53726315,40.655353,-74.639017,299000,2014,2,2,1990,1990,NONE,964,435,New York City,Bedminster,NONE,286132.431118
8357,53726567,40.671546,-74.560805,988000,2013,2.5,4,2000,2000,2013,3401,8276,New York City,Bernards Township,NONE,953349.08069
8358,40000193,40.642073,-74.397617,369000,2014,2,2,1953,1950,NONE,1255,6533.5,New York City,Fanwood,NONE,355638.40543
8359,40008427,40.678851,-74.222667,334900,2014,2,0,1956,1950,NONE,908,7801,New York City,Hillside,NONE,325011.496611
8360,55496978,40.818499,-74.139702,359900,2013,3.5,2,2001,2000,NONE,1800,8276,New York City,Nutley,NONE,347797.686989
8361,40014553,40.63834,-74.260188,219700,2013,1,3,1940,1940,2013,1147,9178.5,New York City,Linden,NONE,221867.184097
8362,55547511,40.330654,-74.44791,364900,2013,3,3,1998,1990,NONE,1699,7557,New York City,Monroe Township,Monroe Twp High School,351228.566174
8363,55547900,40.328413,-74.475217,152000,2014,2,2,1980,1980,NONE,1182,5108.5,New York City,Rossmoor,Monroe Twp High School,154041.322462
8364,55548837,40.443041,-74.508077,227500,2013,2.5,2,1988,1980,NONE,1186,8712,New York City,North Brunswick,NONE,216599.165791
8365,55549869,40.401769,-74.266603,559900,2014,2.5,4,1999,1990,2010,2478,9975,New York City,Old Bridge Township,NONE,553649.553412
8366,55551555,40.324268,-74.555619,179900,2013,2,2,1985,1980,NONE,1029,5259,New York City,Plainsboro Township,NONE,174706.365135
8367,55551713,40.318352,-74.579601,950000,2014,4,4,1999,1990,NONE,3770,16978.7352,New York City,Plainsboro Township,NONE,899189.3232
